sortPosition,sortYear,precision,source,db,bookId,title,authorsField,matchedOn,rootCategory,categoryPath
258,189,0,canonical-work,v2,81,משנה מנחות,,traditional date,משנה,משנה / סדר קדשים
259,189,0,canonical-work,v2,82,משנה חולין,,traditional date,משנה,משנה / סדר קדשים
260,189,0,canonical-work,v2,83,משנה בכורות,,traditional date,משנה,משנה / סדר קדשים
261,189,0,canonical-work,v2,84,משנה ערכין,,traditional date,משנה,משנה / סדר קדשים
262,189,0,canonical-work,v2,85,משנה תמורה,,traditional date,משנה,משנה / סדר קדשים
263,189,0,canonical-work,v2,86,משנה כריתות,,traditional date,משנה,משנה / סדר קדשים
264,189,0,canonical-work,v2,87,משנה מעילה,,traditional date,משנה,משנה / סדר קדשים
265,189,0,canonical-work,v2,88,משנה תמיד,,traditional date,משנה,משנה / סדר קדשים
266,189,0,canonical-work,v2,89,משנה מדות,,traditional date,משנה,משנה / סדר קדשים
267,189,0,canonical-work,v2,90,משנה קינים,,traditional date,משנה,משנה / סדר קדשים
268,189,0,canonical-work,v2,91,משנה כלים,,traditional date,משנה,משנה / סדר טהרות
269,189,0,canonical-work,v2,92,משנה אהלות,,traditional date,משנה,משנה / סדר טהרות
270,189,0,canonical-work,v2,93,משנה נגעים,,traditional date,משנה,משנה / סדר טהרות
271,189,0,canonical-work,v2,94,משנה פרה,,traditional date,משנה,משנה / סדר טהרות
272,189,0,canonical-work,v2,95,משנה טהרות,,traditional date,משנה,משנה / סדר טהרות
273,189,0,canonical-work,v2,96,משנה מקואות,,traditional date,משנה,משנה / סדר טהרות
274,189,0,canonical-work,v2,97,משנה נדה,,traditional date,משנה,משנה / סדר טהרות
275,189,0,canonical-work,v2,98,משנה מכשירין,,traditional date,משנה,משנה / סדר טהרות
276,189,0,canonical-work,v2,99,משנה זבים,,traditional date,משנה,משנה / סדר טהרות
277,189,0,canonical-work,v2,100,משנה טבול יום,,traditional date,משנה,משנה / סדר טהרות
278,189,0,canonical-work,v2,101,משנה ידים,,traditional date,משנה,משנה / סדר טהרות
279,189,0,canonical-work,v2,102,משנה עוקצים,,traditional date,משנה,משנה / סדר טהרות
280,210,0,canonical-work,v1,671,אבות דרבי נתן,,traditional date,תלמוד,תלמוד / בבלי / מסכתות קטנות
281,210,0,canonical-work,v1,677,אבות דרבי נתן נוסח ב,,traditional date,תלמוד,תלמוד / בבלי / מסכתות קטנות
282,210,0,canonical-work,v2,1844,אבות דרבי נתן נוסח ב,,traditional date,תלמוד בבלי,תלמוד בבלי / מסכתות קטנות
283,210,0,canonical-work,v2,1851,אבות דרבי נתן,,traditional date,תלמוד בבלי,תלמוד בבלי / מסכתות קטנות
284,230,0,canonical-work,v1,179,תוספתא ברכות,,traditional date,תוספתא,תוספתא / דפוס וילנא / סדר זרעים
285,230,0,canonical-work,v1,180,תוספתא פאה,,traditional date,תוספתא,תוספתא / דפוס וילנא / סדר זרעים
286,230,0,canonical-work,v1,181,תוספתא דמאי,,traditional date,תוספתא,תוספתא / דפוס וילנא / סדר זרעים
287,230,0,canonical-work,v1,182,תוספתא כלאים,,traditional date,תוספתא,תוספתא / דפוס וילנא / סדר זרעים
288,230,0,canonical-work,v1,183,תוספתא שביעית,,traditional date,תוספתא,תוספתא / דפוס וילנא / סדר זרעים
289,230,0,canonical-work,v1,184,תוספתא תרומות,,traditional date,תוספתא,תוספתא / דפוס וילנא / סדר זרעים
290,230,0,canonical-work,v1,185,תוספתא מעשרות,,traditional date,תוספתא,תוספתא / דפוס וילנא / סדר זרעים
291,230,0,canonical-work,v1,186,תוספתא מעשר שני,,traditional date,תוספתא,תוספתא / דפוס וילנא / סדר זרעים
292,230,0,canonical-work,v1,187,תוספתא חלה,,traditional date,תוספתא,תוספתא / דפוס וילנא / סדר זרעים
293,230,0,canonical-work,v1,188,תוספתא ערלה,,traditional date,תוספתא,תוספתא / דפוס וילנא / סדר זרעים
294,230,0,canonical-work,v1,189,תוספתא ביכורים,,traditional date,תוספתא,תוספתא / דפוס וילנא / סדר זרעים
295,230,0,canonical-work,v1,190,תוספתא שבת,,traditional date,תוספתא,תוספתא / דפוס וילנא / סדר מועד
296,230,0,canonical-work,v1,191,תוספתא עירובין,,traditional date,תוספתא,תוספתא / דפוס וילנא / סדר מועד
297,230,0,canonical-work,v1,192,תוספתא פסחים,,traditional date,תוספתא,תוספתא / דפוס וילנא / סדר מועד
298,230,0,canonical-work,v1,193,תוספתא שקלים,,traditional date,תוספתא,תוספתא / דפוס וילנא / סדר מועד
299,230,0,canonical-work,v1,194,תוספתא יומא,,traditional date,תוספתא,תוספתא / דפוס וילנא / סדר מועד
300,230,0,canonical-work,v1,195,תוספתא סוכה,,traditional date,תוספתא,תוספתא / דפוס וילנא / סדר מועד
301,230,0,canonical-work,v1,196,תוספתא ביצה,,traditional date,תוספתא,תוספתא / דפוס וילנא / סדר מועד
302,230,0,canonical-work,v1,197,תוספתא תענית,,traditional date,תוספתא,תוספתא / דפוס וילנא / סדר מועד
303,230,0,canonical-work,v1,198,תוספתא מגילה,,traditional date,תוספתא,תוספתא / דפוס וילנא / סדר מועד
304,230,0,canonical-work,v1,199,תוספתא מועד קטן,,traditional date,תוספתא,תוספתא / דפוס וילנא / סדר מועד
305,230,0,canonical-work,v1,200,תוספתא חגיגה,,traditional date,תוספתא,תוספתא / דפוס וילנא / סדר מועד
306,230,0,canonical-work,v1,201,תוספתא יבמות,,traditional date,תוספתא,תוספתא / דפוס וילנא / סדר נשים
307,230,0,canonical-work,v1,202,תוספתא כתובות,,traditional date,תוספתא,תוספתא / דפוס וילנא / סדר נשים
308,230,0,canonical-work,v1,203,תוספתא נדרים,,traditional date,תוספתא,תוספתא / דפוס וילנא / סדר נשים
309,230,0,canonical-work,v1,204,תוספתא נזיר,,traditional date,תוספתא,תוספתא / דפוס וילנא / סדר נשים
310,230,0,canonical-work,v1,205,תוספתא סוטה,,traditional date,תוספתא,תוספתא / דפוס וילנא / סדר נשים
311,230,0,canonical-work,v1,206,תוספתא גיטין,,traditional date,תוספתא,תוספתא / דפוס וילנא / סדר נשים
312,230,0,canonical-work,v1,207,תוספתא קידושין,,traditional date,תוספתא,תוספתא / דפוס וילנא / סדר נשים
313,230,0,canonical-work,v1,208,תוספתא בבא קמא,,traditional date,תוספתא,תוספתא / דפוס וילנא / סדר נזיקין
314,230,0,canonical-work,v1,209,תוספתא בבא מציעא,,traditional date,תוספתא,תוספתא / דפוס וילנא / סדר נזיקין
315,230,0,canonical-work,v1,210,תוספתא בבא בתרא,,traditional date,תוספתא,תוספתא / דפוס וילנא / סדר נזיקין
316,230,0,canonical-work,v1,211,תוספתא סנהדרין,,traditional date,תוספתא,תוספתא / דפוס וילנא / סדר נזיקין
317,230,0,canonical-work,v1,212,תוספתא מכות,,traditional date,תוספתא,תוספתא / דפוס וילנא / סדר נזיקין
318,230,0,canonical-work,v1,213,תוספתא שבועות,,traditional date,תוספתא,תוספתא / דפוס וילנא / סדר נזיקין
319,230,0,canonical-work,v1,214,תוספתא עדויות,,traditional date,תוספתא,תוספתא / דפוס וילנא / סדר נזיקין
320,230,0,canonical-work,v1,215,תוספתא עבודה זרה,,traditional date,תוספתא,תוספתא / דפוס וילנא / סדר נזיקין
321,230,0,canonical-work,v1,216,תוספתא הוריות,,traditional date,תוספתא,תוספתא / דפוס וילנא / סדר נזיקין
322,230,0,canonical-work,v1,217,תוספתא זבחים,,traditional date,תוספתא,תוספתא / דפוס וילנא / סדר קדשים
323,230,0,canonical-work,v1,218,תוספתא מנחות,,traditional date,תוספתא,תוספתא / דפוס וילנא / סדר קדשים
324,230,0,canonical-work,v1,219,תוספתא חולין,,traditional date,תוספתא,תוספתא / דפוס וילנא / סדר קדשים
325,230,0,canonical-work,v1,220,תוספתא בכורות,,traditional date,תוספתא,תוספתא / דפוס וילנא / סדר קדשים
326,230,0,canonical-work,v1,221,תוספתא ערכין,,traditional date,תוספתא,תוספתא / דפוס וילנא / סדר קדשים
327,230,0,canonical-work,v1,222,תוספתא תמורה,,traditional date,תוספתא,תוספתא / דפוס וילנא / סדר קדשים
328,230,0,canonical-work,v1,223,תוספתא כריתות,,traditional date,תוספתא,תוספתא / דפוס וילנא / סדר קדשים
329,230,0,canonical-work,v1,224,תוספתא מעילה,,traditional date,תוספתא,תוספתא / דפוס וילנא / סדר קדשים
330,230,0,canonical-work,v1,225,תוספתא כלים קמא,,traditional date,תוספתא,תוספתא / דפוס וילנא / סדר טהרות
331,230,0,canonical-work,v1,226,תוספתא כלים מציעא,,traditional date,תוספתא,תוספתא / דפוס וילנא / סדר טהרות
332,230,0,canonical-work,v1,227,תוספתא כלים בתרא,,traditional date,תוספתא,תוספתא / דפוס וילנא / סדר טהרות
333,230,0,canonical-work,v1,228,תוספתא אהלות,,traditional date,תוספתא,תוספתא / דפוס וילנא / סדר טהרות
334,230,0,canonical-work,v1,229,תוספתא נגעים,,traditional date,תוספתא,תוספתא / דפוס וילנא / סדר טהרות
335,230,0,canonical-work,v1,230,תוספתא פרה,,traditional date,תוספתא,תוספתא / דפוס וילנא / סדר טהרות
336,230,0,canonical-work,v1,231,תוספתא טהרות,,traditional date,תוספתא,תוספתא / דפוס וילנא / סדר טהרות
337,230,0,canonical-work,v1,232,תוספתא מקוואות,,traditional date,תוספתא,תוספתא / דפוס וילנא / סדר טהרות
338,230,0,canonical-work,v1,233,תוספתא נדה,,traditional date,תוספתא,תוספתא / דפוס וילנא / סדר טהרות
339,230,0,canonical-work,v1,234,תוספתא מכשירין,,traditional date,תוספתא,תוספתא / דפוס וילנא / סדר טהרות
340,230,0,canonical-work,v1,235,תוספתא זבים,,traditional date,תוספתא,תוספתא / דפוס וילנא / סדר טהרות
341,230,0,canonical-work,v1,236,תוספתא טבול יום,,traditional date,תוספתא,תוספתא / דפוס וילנא / סדר טהרות
342,230,0,canonical-work,v1,237,תוספתא ידים,,traditional date,תוספתא,תוספתא / דפוס וילנא / סדר טהרות
343,230,0,canonical-work,v1,238,תוספתא עוקצין,,traditional date,תוספתא,תוספתא / דפוס וילנא / סדר טהרות
344,230,0,canonical-work,v1,667,מסכת כלה,,traditional date,תלמוד,תלמוד / בבלי / מסכתות קטנות
345,230,0,canonical-work,v1,668,מסכת דרך ארץ זוטא,,traditional date,תלמוד,תלמוד / בבלי / מסכתות קטנות
346,230,0,canonical-work,v1,669,מסכת דרך ארץ רבה,,traditional date,תלמוד,תלמוד / בבלי / מסכתות קטנות
347,230,0,canonical-work,v1,673,מסכת שמחות,,traditional date,תלמוד,תלמוד / בבלי / מסכתות קטנות
348,230,0,canonical-work,v1,3150,תוספתא ראש השנה,,traditional date,תוספתא,תוספתא / דפוס וילנא / סדר מועד
349,230,0,canonical-work,v1,3151,תוספתא ברכות (ליברמן),,traditional date,תוספתא,תוספתא / מהדורת ליברמן / סדר זרעים
350,230,0,canonical-work,v1,3152,תוספתא כלאים (ליברמן),,traditional date,תוספתא,תוספתא / מהדורת ליברמן / סדר זרעים
351,230,0,canonical-work,v1,3153,תוספתא חלה (ליברמן),,traditional date,תוספתא,תוספתא / מהדורת ליברמן / סדר זרעים
352,230,0,canonical-work,v1,3154,תוספתא פאה (ליברמן),,traditional date,תוספתא,תוספתא / מהדורת ליברמן / סדר זרעים
353,230,0,canonical-work,v1,3155,תוספתא ערלה (ליברמן),,traditional date,תוספתא,תוספתא / מהדורת ליברמן / סדר זרעים
354,230,0,canonical-work,v1,3156,תוספתא שביעית (ליברמן),,traditional date,תוספתא,תוספתא / מהדורת ליברמן / סדר זרעים
355,230,0,canonical-work,v1,3157,תוספתא מעשר שני (ליברמן),,traditional date,תוספתא,תוספתא / מהדורת ליברמן / סדר זרעים
356,230,0,canonical-work,v1,3158,תוספתא דמאי (ליברמן),,traditional date,תוספתא,תוספתא / מהדורת ליברמן / סדר זרעים
357,230,0,canonical-work,v1,3159,תוספתא ביכורים (ליברמן),,traditional date,תוספתא,תוספתא / מהדורת ליברמן / סדר זרעים
358,230,0,canonical-work,v1,3160,תוספתא מעשרות (ליברמן),,traditional date,תוספתא,תוספתא / מהדורת ליברמן / סדר זרעים
359,230,0,canonical-work,v1,3161,תוספתא תרומות (ליברמן),,traditional date,תוספתא,תוספתא / מהדורת ליברמן / סדר זרעים
360,230,0,canonical-work,v1,3162,תוספתא בבא קמא (ליברמן),,traditional date,תוספתא,תוספתא / מהדורת ליברמן / סדר נזיקין
361,230,0,canonical-work,v1,3163,תוספתא בבא בתרא (ליברמן),,traditional date,תוספתא,תוספתא / מהדורת ליברמן / סדר נזיקין
362,230,0,canonical-work,v1,3164,תוספתא בבא מציעא (ליברמן),,traditional date,תוספתא,תוספתא / מהדורת ליברמן / סדר נזיקין
363,230,0,canonical-work,v1,3165,תוספתא נדרים (ליברמן),,traditional date,תוספתא,תוספתא / מהדורת ליברמן / סדר נשים
364,230,0,canonical-work,v1,3166,תוספתא סוטה (ליברמן),,traditional date,תוספתא,תוספתא / מהדורת ליברמן / סדר נשים
